,Sentences_from,Sentences_to,Translated_sentences,BLEU
64,"Nombre de Dios istnieje do dnia dzisiejszego, jest jednak znacznie mniejsze niż w XVI wieku.Mochrie wystąpił gościnnie w trzech odcinkach serialu komediowego The Drew Carey Show: She's Gotta Have It (1999), Drew Live (1999), i Drew Live II (2000).","The town still exists, though it is much less populous than in the 16th century.He was a guest star in three episodes of ""The Drew Carey Show"": ""She's Gotta Have It"" (1999), ""Drew Live"" (1999), and ""Drew Live II"" (2000).","nombre de dios still exists today, but much smaller than it was in the 16th century. mochrie guest-starred in three episodes of the comedy series the drew carey show: she&#39;s gotta have it (1999), drew live (1999), and drew live ii (2000 ).",0.461
65,W grudniu 2005 Kosmiczny Teleskop Hubble'a wykrył dwa wcześniej nieznane pierścienie planety.,"In December 2005, the Hubble Space Telescope detected a pair of previously unknown rings.","in december 2005, the hubble space telescope detected two previously unknown rings of the planet.",0.586
66,"* ""Z polskiej muzyki organowej XIX/XX w."", red.","* ""Z polskiej muzyki organowej XIX/XX w."", red.","* &quot;from polish organ music of the 19th / 20th century&quot;, ed.",0.0
67,"Wells samotnie nagrał wiele singli oraz trzy albumy, w tym dwa nowe single Tricky Disco w lutym 2007 roku.","Wells has recorded many singles and three more albums since, including two Tricky Disco singles in February 2007.","wells solo recorded multiple singles and three albums, including two new singles tricky disco in february 2007.",0.0
68,Średni wiek populacji wynosi 38 lat.,The median age was 38 years.,the average age of the population is 38 years.,0.0
69,"Wł.Nasion w owocu jest wiele, są ciemnobrązowe o wymiarach 3-4 × 2 mm.""OpenGL Utility Toolkit"") – biblioteka użytkowa, która wykonuje głównie operacje wejścia/wyjścia na poziomie systemu operacyjnego.","94.The flowers are white and are about 2.5–3.8 cm in diameter.The OpenGL Utility Toolkit (GLUT) is a library of utilities for OpenGL programs, which primarily perform system-level I/O with the host operating system.","on. there are many seeds in the fruit, they are dark brown, 3-4 × 2 mm in size. &quot;opengl utility toolkit&quot;) - utility library that mainly performs i / o operations at the operating system level.",0.0
70,") im Auftrage der Synode, Bielefeld: Luther-Verlag, 1992.""* ""Stanley Kramer - Tajemnica Santa Vittoria""* ""Sydney Pollack - Czyż nie dobija się koni?Sandra Romain (ur.Rosnące uznanie wartości ekonomicznej społeczności homoseksualnych jest nie tylko związane z ich siłą nabywczą, ale także z rolą, jaką lesbijki i geje odegrali (i odgrywają nadal) w rewitalizacji obszarów miejskich.",") on behalf of the Synod, Bielefeld: Luther-Verlag, 1992, pp.""*Stanley Kramer - ""The Secret of Santa Vittoria""*Sydney Pollack - ""They Shoot Horses, Don't They?Sandra Romain was married.The growing recognition of the economic value of the gay community is not only associated with their wealth but also with the role that lesbians and gay men have played (and continue to play) in urban revitalization.",") im auftrage der synode, bielefeld: luther-verlag, 1992. &quot;*&quot; stanley kramer - the mystery of santa vittoria &quot;*&quot; sydney pollack - they shoot horses, don&#39;t they? with their purchasing power, but also with the role that lesbians and gays have played (and continue to play) in urban regeneration.",0.308
71,"Miasta te, jako położone nad rzekami, miały idealne warunki transportowe.",These cities were situated on rivers that were ideal for transportation.,"these cities, being situated on rivers, had ideal transport conditions.",0.0
72,"17 stycznia 2011, w meczu przeciwko Memphis Grizzlies zdobył swoje pierwsze w karierze triple-double, zdobywając 22 punkty, 10 zbiórek i 12 asyst w ciągu 40 minut gry.3 września 2013 Beasley został zwolniony przez drużynę z Phoenix.","On January 17, 2011, Rose finished with 22 points, 10 rebounds, and 12 assists recording his first career triple-double against the Memphis Grizzlies.On September 3, 2013, Beasley was waived by the Suns.","on january 17, 2011, in a game against memphis grizzlies, he scored his first-ever triple-double, scoring 22 points, 10 rebounds and 12 assists in 40 minutes of play. on september 3, 2013, beasley was sacked by the phoenix team.",0.319
73,"=== Wolność słowa ===Niektórzy twierdzą, że prawdziwa Wolność słowa, szczególnie w kontrowersyjnych tematach jest trudna lub niemożliwa do zachowania, jeśli jednostki nie mogą mówić całkowicie anonimowo.","===Freedom of speech===Some claim that true freedom of speech, especially on controversial subjects, is difficult or impossible unless individuals can speak anonymously.","=== freedom of speech === some say that true freedom of speech, especially on controversial topics, is difficult or impossible to maintain if individuals cannot speak completely anonymously.",0.396
74,Mieszko I Plątonogi zmarł 16 maja 1211 r. i został pochowany najprawdopodobniej w katedrze krakowskiej (informację o tym podał dopiero Jan Długosz).,"This was the zenith of Mieszko's career: he died almost one year later, on 16 May 1211, and, according to Jan Długosz, was probably buried in the Cathedral of Kraków.","mieszko i plątonogi died on may 16, 1211 and was most probably buried in the krakow cathedral (information about this was provided only by jan długosz).",0.131
75,"Przykłady to ""realize"" vs ""realise"" i ""globalization"" vs ""globalisation"".Stadion jest konstrukcją otwartą, co oznacza brak trwałej, zamkniętej fasady, przez co temperatura wewnątrz obiektu jest podobna do otoczenia mimo zamkniętego zadaszenia.","""realize"" vs ""realise"" and ""globalization"" vs ""globalisation"".The stadium is an open structure, which means the lack of a closed facade, so the temperature inside is similar to the environmental temperature, despite the closed roof construction.","examples include &quot;realize&quot; vs &quot;reality&quot; and &quot;globalization&quot; vs &quot;globalization&quot;. the stadium is an open structure, which means no permanent, closed facade, so the temperature inside the building is similar to the surroundings despite the closed roof.",0.433
76,W 2003 roku zespół ponownie wziął udział w festiwalu Ozzfest oraz ruszył w jedną z własnych tras koncertowych o nazwie Music as a Weapon II.,"In 2003, the band once again participated in the Ozzfest tour and started another one of their own tours, titled Music as a Weapon II.","in 2003, the band again took part in the ozzfest festival and went on one of their own concert tours called music as a weapon ii.",0.378
77,Pierwszy -200ER został dostarczony do British Airways 6 lutego 1997 roku.,"The first -200ER was delivered to British Airways on February 6, 1997.","the first -200er was delivered to british airways on february 6, 1997.",1.0
78,Lang podpisał kontrakt z wytwórnią A&M Records w 1996.,Lang was signed to A&M Records in 1996.,lang signed with a&amp;m records in 1996.,0.0
79,"== Single ==* ""Just Dance"" został wydany jako singiel na całym świecie 17 czerwca 2008, przez dystrybucję cyfrową.","==Singles==""Just Dance"" was released as the album's lead single commercially worldwide on June 17, 2008, through digital distribution.","== single == * &quot;just dance&quot; was released as a single worldwide on june 17, 2008, via digital distribution.",0.303
80,"Na każde 100 kobiet przypada 98,3 mężczyzn.",For every 100 females there were 98.3 males.,"for every 100 females, there are 98.3 males.",0.595
81,"=== Karabin harpun ===Niewielką liczbę karabinów Krag-Jørgensen przerobiono na harpuny, analogicznie jak to robiono wcześniej z karabinami Jarmann M1884.","=== Harpoon rifles ===A small number of Krag-Jørgensen rifles were converted into harpoon guns, in the same fashion as Jarmann M1884s were converted to Jarmann harpoon rifles.","=== harpoon rifle === a small number of krag-jørgensen rifles were converted to harpoon guns, similar to what was done previously with the jarmann m1884 rifles.",0.339
82,"W latach trzydziestych Tartakower sześciokrotnie reprezentował Polskę na olimpiadach szachowych, zdobywając w sumie pięć medali w drużynie (złoty, dwa srebrne i dwa brązowe) oraz trzy medale indywidualnie (złoty na drugiej szachownicy w 1931 r. i dwa brązowe na pierwszej, w 1933 i 1935).","In the 1930s Tartakower represented Poland in six Chess Olympiads, and France in 1950, winning three individual medals (gold in 1931 and bronze in 1933 and 1935), as well as five team medals (gold in 1930, two silver in 1931 and 1939, and two bronze in 1935 and 1937).","in the 1930s, tartakower represented poland six times at chess olympiads, winning a total of five medals in the team (gold, two silver and two bronze) and three individual medals (gold on the second board in 1931 and two bronze on the first board, in 1933 and 1935). ).",0.273
83,"FC Köln"".Był wybitnym specjalistą od defensywy, zwyciężał w dwóch pierwszych edycjach NBA Defensive Player of the Year Award (1983, 1984).Mleczaj biel (""Lactarius piperatus"" (L.) Pers.Początkowo miał 5 klas, lecz 13 kwietnia 1896 (29 rok ery Meiji) zakres został rozszerzony do 8 klas.Singiel osiągnął też sukces na ""Australian Singles Chart"".W 1854 został profesorem Akademii, a w 1864 pełnoprawnym członkiem.","FC Köln"".A noted defensive player, he won the first two NBA Defensive Player of the Year awards in 1983 and 1984.Variants of ""L. piperatus"" include ""L. piperatus"" var.Originally the order had five classes, but on April 13, 1896 the sixth, seventh and eighth classes were added.It also achieved success when it charted at number two on the Australian Singles Chart.In 1854 he was named professor at the Academy, but first became member of the Academy in 1864.","fc köln &quot;. he was an outstanding defensive specialist, he won the first two editions of the nba defensive player of the year award (1983, 1984). lactarius piperatus (l.) pers. initially had 5 classes, but on april 13, 1896 (29 meiji era) the scope was extended to 8 classes. single also achieved success on the &quot;australian singles chart&quot;. in 1854 he became a professor of the academy and in 1864 a full member.",0.239
84,""", co oznaczało New York Private Chauffeur's Benevolent Association.",""" representing ""New York Private Chauffeur's Benevolent Association"".",&quot;which meant new york private chauffeur&#39;s benevolent association.,0.0
85,Kilka lat później matka ponownie wyszła za mąż za katolika Dionisa Baynbrigge'a (alternatywna pisownia to Denis Bainbridge) ze Scotton w Borough Harrogate.,"His mother remarried several years later, to the Catholic Dionis Baynbrigge (or Denis Bainbridge) of Scotton, Harrogate.","a few years later, his mother remarried catholic dionis baynbrigge (an alternate spelling is denis bainbridge) of scotton in borough harrogate.",0.231
86,"W ciągu następnych miesięcy pancernik odwiedził porty Chile, Peru, Meksyku, Kalifornii, Hawajów, Nowej Zelandii, Australii, Filipin, Japonii, Chin i krajów śródziemnomorskich, 22 lutego 1909 (dzień urodzin Waszyngtona) wrócił do Hampton Roads.","Over the ensuing months, the battleship visited ports in Chile, Peru, Mexico, California, Hawaii, New Zealand, Australia, the Philippines, Japan, China, and in the Mediterranean, before she returned to Hampton Roads again passing in review before President Roosevelt on 22 February 1909.","in the following months, the battleship visited the ports of chile, peru, mexico, california, hawaii, new zealand, australia, the philippines, japan, china, and the mediterranean, and returned to hampton roads on february 22, 1909 (washington&#39;s birthday).",0.448
